property_type,price_aprox_usd,surface_covered_in_m2,state,lat,lon
apartment,258690.63,130.0,Distrito Federal,19.324216,-99.216411
apartment,156444.61,52.0,Distrito Federal,19.405298,-99.164986
apartment,105741.77,60.0,Distrito Federal,19.493973,-99.130394
house,550000.0,119.0,Quintana Roo,20.625881,-87.071819
apartment,55896.01,90.0,Distrito Federal,19.368823,-99.224603
apartment,117089.64,61.0,Distrito Federal,19.4306069,-99.0949899
apartment,40041.72,65.0,Distrito Federal,19.474655,-99.189277
apartment,130056.86,540.0,Distrito Federal,19.435359,-99.210742
house,87682.26,220.0,Distrito Federal,19.360526,-99.301674
apartment,159063.65,137.0,Quintana Roo,21.11058929,-86.8537387843
apartment,175182.55,79.0,Distrito Federal,19.41498,-99.177444
apartment,95151.78,99.0,Distrito Federal,19.344535,-99.123179
apartment,55896.01,90.0,Distrito Federal,19.368823,-99.224603
apartment,230029.18,146.0,Distrito Federal,19.401953,-99.14622
apartment,289844.37,134.0,Distrito Federal,19.346104,-99.1996
house,167543.01,275.0,Distrito Federal,19.346603,-99.05383
apartment,131747.44,129.0,Distrito Federal,19.403334,-99.157755
apartment,1200000.0,325.0,Distrito Federal,19.4329462382,-99.1872715209
apartment,285000.0,150.0,Quintana Roo,21.129547,-86.817017
house,216065.81,313.0,Quintana Roo,21.1111958213,-86.8472832441
apartment,58640.05,375.0,Distrito Federal,19.451496,-99.153453
house,36880.53,114.0,Zacatecas,23.198892,-102.854684
apartment,772756.13,314.0,Distrito Federal,19.3470575,-99.2965778
apartment,84650.15,65.0,Distrito Federal,19.403193,-99.155647
apartment,57733.84,58.0,Distrito Federal,19.376456,-99.145563
apartment,197574.31,152.0,Distrito Federal,19.364575,-99.153633
house,131716.2,110.0,Distrito Federal,19.287153,-99.132079
apartment,154898.26,82.0,Distrito Federal,19.367424,-99.185753
apartment,84298.37,69.0,Distrito Federal,19.373161,-99.130394
house,827177.79,550.0,Distrito Federal,19.336697,-99.152534
apartment,46364.1,70.0,Distrito Federal,19.39617,-99.13791
house,2000000.0,1300.0,Distrito Federal,19.4207764,-99.1998943
apartment,131747.44,129.0,Distrito Federal,19.403193,-99.157761
apartment,64277.51,57.0,Distrito Federal,19.396157,-99.082584
apartment,60603.82,83.0,Distrito Federal,19.472959,-99.122655
apartment,134382.39,0.0,Quintana Roo,21.129547,-86.817017
house,367276.72,140.0,Distrito Federal,19.348694,-99.16291
house,129081.88,182.0,Distrito Federal,19.30646,-99.162292
apartment,184402.69,110.0,Distrito Federal,19.3776011,-99.1589278
house,77916.3,100.0,Distrito Federal,19.373536,-99.194161
apartment,84193.0,79.0,Quintana Roo,21.151155,-86.852005
house,334559.17,320.0,Distrito Federal,19.388957,-99.160286
house,774491.31,200.0,Distrito Federal,19.354716,-99.158997
house,974699.95,700.0,Distrito Federal,19.3024064,-99.2018433
house,332451.71,140.0,Distrito Federal,19.343979,-99.124863
apartment,146468.42,80.0,Distrito Federal,19.41498,-99.177444
apartment,166489.28,100.0,Distrito Federal,19.386821,-99.164805
house,76044.14,297.0,Distrito Federal,19.488822,-99.092722
apartment,120153.67,75.0,Distrito Federal,19.399815,-99.150806
house,450000.0,595.0,Quintana Roo,21.161908,-86.8515279
house,200208.63,262.0,Quintana Roo,21.1028783165,-86.8636286259
apartment,376947.18,100.0,Distrito Federal,19.335033,-99.200347
apartment,997000.0,376.0,Quintana Roo,20.628366,-87.069594
store,308000.0,300.0,Quintana Roo,20.6322094211,-87.0909230411
house,289844.37,220.0,Distrito Federal,19.4863311,-99.1989519
apartment,44783.51,56.0,Distrito Federal,19.392349,-99.07093
house,86932.69,170.0,Distrito Federal,19.311336,-99.047383
house,339827.82,159.5,Distrito Federal,19.4940872,-99.1274414
house,44256.64,149.0,Quintana Roo,21.1332334,-86.8726837
apartment,47207.08,70.0,Distrito Federal,19.414786,-99.065105
apartment,42379.53,65.0,Distrito Federal,19.402151,-99.177065
house,258163.77,340.0,Distrito Federal,19.285545,-99.102362
apartment,27676.2,63.0,Distrito Federal,19.443178,-99.144234
apartment,179134.04,104.0,Distrito Federal,19.381729,-99.164986
apartment,20025.61,40.0,Distrito Federal,19.396727,-99.115875
apartment,151087.97,100.0,Distrito Federal,19.338161,-99.258631
apartment,61643.18,90.0,Distrito Federal,19.436607,-99.159948
apartment,37196.65,70.0,Distrito Federal,19.370272,-99.149127
apartment,52686.48,70.0,Distrito Federal,19.417363,-99.068463
apartment,147522.15,84.0,Distrito Federal,19.367424,-99.185753
apartment,34562.33,50.0,Distrito Federal,19.317534,-99.058491
apartment,88077.54,90.0,Distrito Federal,19.371516,-99.191999
apartment,60589.45,65.0,Distrito Federal,19.346609,-99.072311
apartment,279300.0,147.0,Quintana Roo,20.2016750977,-87.4628448486
apartment,86953.31,64.0,Distrito Federal,19.3500766159,-99.1238928362
apartment,50930.23,70.0,Distrito Federal,19.399461,-99.175182
house,763954.01,450.0,Distrito Federal,19.339631,-99.308344
apartment,495463.43,288.0,Distrito Federal,19.443178,-99.20237
apartment,310850.25,140.0,Distrito Federal,19.435843,-99.209441
house,150762.37,245.0,Zacatecas,23.183236,-102.871486
apartment,158059.45,100.0,Distrito Federal,19.372684,-99.183678
apartment,98787.15,75.0,Distrito Federal,19.277989,-99.209624
apartment,205526.01,136.0,Distrito Federal,19.3900696,-99.1712062
apartment,745000.0,122.0,Quintana Roo,20.63422,-87.060509
house,378522.35,281.0,Distrito Federal,19.309919,-99.221742
apartment,34509.64,50.0,Distrito Federal,19.29707,-99.051074
apartment,48431.1,45.0,Distrito Federal,19.458118,-99.125557
house,118544.58,144.0,Quintana Roo,21.152636,-86.853904
house,85773.59,171.0,Quintana Roo,21.1329880747,-86.8767929077
house,120125.18,320.0,Distrito Federal,19.302132,-99.038153
apartment,47662.3,70.0,Distrito Federal,19.456208,-99.126229
apartment,45563.27,70.0,Distrito Federal,19.460913,-99.12858
house,192305.66,365.0,Distrito Federal,19.414261,-99.104118
apartment,221681.01,116.0,Distrito Federal,19.403334,-99.157755
apartment,490000.0,200.0,Solidaridad,20.6354094603,-87.0653886794
house,71670.61,120.0,Quintana Roo,21.132119,-86.8352115
house,600000.0,738.0,Quintana Roo,20.5038955,-87.2185537
apartment,163328.09,99.0,Distrito Federal,19.381729,-99.164986
house,1317162.09,2000.0,Distrito Federal,19.2790911,-99.2114234
apartment,121207.64,110.0,Distrito Federal,19.2695402,-99.152648
apartment,164897.01,119.0,Distrito Federal,19.3652115,-99.3016761
house,153317.66,128.0,Distrito Federal,19.317868,-99.130119
house,3500000.0,1000.0,Quintana Roo,21.1295466,-86.8170132
apartment,58990.79,75.0,Distrito Federal,19.314831,-99.140445
apartment,91498.82,90.0,Distrito Federal,19.420936,-99.168425
house,156689.6,100.0,Distrito Federal,19.312719,-99.260925
apartment,25822.49,60.0,Distrito Federal,19.456941,-99.156312
apartment,39311.96,65.0,Distrito Federal,19.356717,-99.015376
house,159113.18,443.0,Distrito Federal,19.473623,-99.124863
house,1575325.86,706.0,Distrito Federal,19.3313924924,-99.257487841
apartment,184446.42,89.0,Distrito Federal,19.2464696,-99.1013498
house,342543.35,256.0,Distrito Federal,19.3392687287,-99.2197716236
apartment,287141.33,99.0,Distrito Federal,19.431068,-99.17231
apartment,820918.33,465.0,Quintana Roo,21.1678473,-86.8203569
house,80610.32,120.0,Quintana Roo,21.1468694975,-86.8551942167
house,125362.21,150.0,Distrito Federal,19.263583,-99.130106
house,663849.69,666.0,Zacatecas,23.634501,-102.552788
house,94835.67,173.0,Distrito Federal,19.39632,-99.196831
apartment,197889.18,116.5,Distrito Federal,19.3722276,-99.1718915
apartment,60589.45,60.0,Distrito Federal,19.391933,-99.068674
apartment,77449.13,67.0,Distrito Federal,19.395835,-99.135191
house,245000.0,150.0,Solidaridad,20.6295586,-87.0738851
house,102763.0,121.0,Quintana Roo,21.130168697,-86.8556182086
apartment,121178.91,165.0,Quintana Roo,21.1500747207,-86.8316459656
apartment,215000.0,48.0,Quintana Roo,20.5138888,-87.2394444
apartment,44151.27,60.0,Distrito Federal,19.33795,-99.123458
apartment,38819.4,75.0,Distrito Federal,19.448187,-99.161176
house,995000.0,284.0,Quintana Roo,21.1857344,-86.8092875
apartment,180187.77,126.0,Distrito Federal,19.365834,-99.263505
apartment,31611.89,65.0,Distrito Federal,19.454332,-99.200287
apartment,70516.8,385.0,Distrito Federal,19.273835,-99.120473
house,270000.0,360.0,Quintana Roo,20.2007487626,-87.455811024
house,252955.09,165.0,Distrito Federal,19.299112,-99.254997
house,129608.75,180.0,Distrito Federal,19.289289,-99.14148
apartment,81261.82,75.0,Distrito Federal,19.363254,-99.174611
apartment,54372.45,80.0,Distrito Federal,19.379525,-99.188914
house,553208.07,490.0,Distrito Federal,19.293205,-99.138695
house,332451.71,512.0,Distrito Federal,19.345409,-99.125712
apartment,40028.02,60.0,Distrito Federal,19.365917,-99.196977
house,421591.82,470.0,Quintana Roo,21.1060950241,-86.8436568975
apartment,347150.0,111.0,Quintana Roo,20.626583,-87.078659
apartment,142253.5,110.0,Distrito Federal,19.340448,-99.129732
apartment,1600000.0,450.0,Distrito Federal,19.400524,-99.230064
apartment,45573.8,60.0,Distrito Federal,19.460913,-99.12858
apartment,91538.12,75.0,Distrito Federal,19.3757,-99.196831
apartment,192305.66,99.0,Distrito Federal,19.367424,-99.185753
apartment,20837.5,40.0,Distrito Federal,19.460402,-99.132458
house,800000.0,900.0,Quintana Roo,21.1136543,-86.8414847
apartment,82471.94,75.0,Distrito Federal,19.3366,-99.176275
house,279238.36,547.0,Distrito Federal,19.2419179458,-99.1153264046
apartment,77467.49,85.0,Distrito Federal,19.395835,-99.135191
house,152790.8,200.0,Distrito Federal,23.634501,-102.552788
house,152790.8,177.0,Distrito Federal,19.482663,-99.154223
apartment,433201.41,152.0,Distrito Federal,23.634501,-102.552788
apartment,595000.0,183.0,Solidaridad,20.6256506071,-87.0714550316
apartment,192529.76,164.0,Distrito Federal,19.36384,-99.265934
apartment,177267.41,102.0,Distrito Federal,19.427607,-99.160835
apartment,225978.17,135.0,Distrito Federal,19.3905978,-99.1534065
house,94835.67,177.0,Distrito Federal,19.548692,-99.154705
apartment,44783.51,56.0,Distrito Federal,19.392349,-99.07093
apartment,31717.26,86.0,Distrito Federal,19.389882,-99.203524
house,163366.83,200.0,Distrito Federal,19.3747377,-99.104965
house,176499.72,350.0,Distrito Federal,19.317653,-99.236291
apartment,177026.58,120.0,Distrito Federal,19.366901,-99.297272
apartment,147522.15,83.0,Distrito Federal,19.33923,-99.218987
apartment,631710.94,330.0,Distrito Federal,19.324442,-99.218068
apartment,196000.0,112.0,Quintana Roo,20.200346,-87.30835
house,237089.17,374.0,Distrito Federal,19.456855,-99.137072
house,85970.27,100.0,Distrito Federal,19.338743,-99.219388
house,750782.39,526.0,Distrito Federal,19.353813,-99.163605
house,140409.47,294.0,Distrito Federal,19.471369,-99.162672
apartment,173338.53,160.0,Quintana Roo,21.158964,-86.845937
apartment,163854.96,70.0,Distrito Federal,19.386821,-99.164805
apartment,774674.97,290.0,Distrito Federal,19.3594791,-99.2707271
apartment,48629.62,65.0,Distrito Federal,19.41497,-99.065035
apartment,484830.59,197.0,Distrito Federal,19.3303098,-99.2135734
house,155425.12,210.0,Quintana Roo,20.6842138912,-87.0468235016
house,869533.13,320.0,Distrito Federal,19.351912,-99.190111
apartment,36669.79,49.0,Distrito Federal,19.336438,-99.021671
house,484830.59,262.0,Distrito Federal,19.3360288,-99.2021638
house,704945.15,471.0,Distrito Federal,19.323333,-99.237577
apartment,53160.66,75.0,Distrito Federal,19.395097,-99.150424
apartment,795000.0,253.0,Quintana Roo,20.628527,-87.069895
apartment,93804.18,92.0,Quintana Roo,21.149204,-86.833328
apartment,53980.45,63.0,Distrito Federal,19.2990233,-99.0436467
apartment,260360.79,87.0,Distrito Federal,19.359699,-99.153904
house,245044.83,300.0,Distrito Federal,19.357794,-99.070813
apartment,268764.78,0.0,Distrito Federal,19.41498,-99.177444
apartment,61903.72,44.0,Distrito Federal,23.634501,-102.552788
apartment,350000.0,182.0,Quintana Roo,21.129547,-86.817017
apartment,690000.0,240.0,Quintana Roo,21.1278431928,-86.7505487055
apartment,53740.21,80.0,Distrito Federal,19.326922,-99.121203
apartment,69019.29,520.0,Distrito Federal,19.39579,-99.181612
house,142253.5,100.0,Distrito Federal,19.355747,-99.200145
house,142287.24,177.0,Quintana Roo,21.1144566357,-86.8530714512
apartment,56738.86,63.0,Distrito Federal,19.2990233,-99.0436467
house,1159102.64,780.0,Distrito Federal,19.301225,-99.191401
house,100128.05,160.0,Quintana Roo,20.630901,-87.069916
house,41622.32,73.0,Quintana Roo,21.132203,-86.86726
house,842983.74,6380.0,Distrito Federal,19.308363,-99.193255
house,152827.03,320.0,Quintana Roo,21.139086,-86.84964
apartment,44783.51,45.0,Distrito Federal,19.45756,-99.194748
house,129081.88,182.0,Distrito Federal,19.305715,-99.162475
apartment,1448878.3,140.0,Distrito Federal,19.422396,-99.167129
house,110641.61,115.0,Distrito Federal,19.3111,-99.153348
apartment,489000.0,86.0,Solidaridad,20.6327139657,-87.0681577921
apartment,42149.18,57.0,Distrito Federal,19.306198,-99.235825
house,121940.74,232.0,Distrito Federal,19.378066,-99.141669
apartment,86669.26,70.0,Distrito Federal,19.363518,-99.231941
apartment,149629.61,120.0,Distrito Federal,19.33985,-99.145409
apartment,153064.77,75.0,Distrito Federal,19.39365,-99.14769
apartment,86140.71,90.0,Distrito Federal,19.314216,-99.135841
house,113503.05,205.0,Distrito Federal,19.340847,-99.22491
apartment,263494.89,83.0,Distrito Federal,19.409369,-99.171906
apartment,105372.96,65.0,Distrito Federal,19.40176,-99.154049
house,92728.21,180.0,Distrito Federal,19.463209,-99.163261
apartment,197574.31,97.0,Distrito Federal,19.400249,-99.177444
apartment,47944.7,50.0,Distrito Federal,19.242553,-99.098014
house,52698.97,0.0,Quintana Roo,21.129547,-86.817017
house,526989.78,600.0,Distrito Federal,19.3446989,-99.307441
apartment,1380000.0,441.0,Distrito Federal,19.401079,-99.24807
apartment,197005.3,116.0,Distrito Federal,19.273622,-99.142541
apartment,64751.68,50.0,Distrito Federal,19.473415,-99.143539
apartment,410954.57,130.0,Distrito Federal,19.415602,-99.175136
apartment,253822.4,118.0,Distrito Federal,19.381729,-99.164986
apartment,39339.2,70.0,Distrito Federal,19.456941,-99.156312
house,262177.41,291.0,Quintana Roo,21.129547,-86.817017
apartment,496410.73,205.0,Distrito Federal,19.417364,-99.159454
house,379342.68,406.0,Distrito Federal,19.359616,-99.210105
apartment,168636.73,122.0,Distrito Federal,19.2908179,-99.1348925
apartment,130026.02,70.0,Distrito Federal,19.435359,-99.210742
apartment,30354.61,58.0,Distrito Federal,19.51119,-99.19437
apartment,24235.78,55.0,Distrito Federal,19.36197,-99.006852
apartment,31655.09,55.0,Distrito Federal,19.517509,-99.133668
apartment,74305.55,75.0,Distrito Federal,19.477827,-99.216217
apartment,88513.29,55.0,Distrito Federal,19.439253,-99.163605
house,259000.0,135.0,Quintana Roo,20.626583,-87.078659
house,229713.06,319.0,Distrito Federal,19.397882,-99.165969
apartment,35721.43,60.0,Distrito Federal,19.325848,-99.075081
apartment,40568.59,70.0,Distrito Federal,19.365175,-99.230064
apartment,339827.82,128.0,Distrito Federal,19.418005,-99.146006
apartment,22133.57,55.0,Distrito Federal,19.458968,-99.152898
house,134350.53,336.0,Distrito Federal,19.4546,-99.0879
apartment,151773.05,90.0,Distrito Federal,19.350086,-99.125672
apartment,35879.49,58.0,Distrito Federal,19.370822,-99.105239
apartment,75815.85,65.0,Distrito Federal,19.339161,-99.205826
apartment,160373.53,106.0,Distrito Federal,19.3470231095,-99.3008816242
apartment,137017.34,79.0,Distrito Federal,19.440043,-99.176894
apartment,442544.93,0.0,Distrito Federal,19.3832976806,-99.161760807
house,249365.12,300.0,Distrito Federal,19.337515,-99.207185
apartment,1500000.0,430.0,Distrito Federal,19.435191,-99.208142
house,1700000.0,1500.0,Distrito Federal,19.401079,-99.24807
apartment,225450.73,93.0,Distrito Federal,19.358585,-99.185753
apartment,79443.7,107.0,Distrito Federal,19.378533,-99.187561
house,72707.34,101.0,Distrito Federal,19.3156214653,-99.1049972177
apartment,249529.66,121.0,Distrito Federal,19.388044,-99.185753
house,89303.59,115.0,Distrito Federal,19.346687,-99.011513
house,790484.67,300.0,Quintana Roo,20.8916673503,-86.8602785468
apartment,530000.0,290.0,Distrito Federal,19.420166,-99.220367
house,380550.88,232.0,Distrito Federal,19.341894,-99.224525
apartment,225498.15,74.0,Distrito Federal,19.405298,-99.164986
house,147785.58,454.0,Distrito Federal,19.527514,-99.15184
house,263494.89,0.0,Quintana Roo,21.139641,-86.879738
apartment,34254.33,50.0,Zacatecas,23.634501,-102.552788
house,484830.59,0.0,Distrito Federal,19.3399611715,-99.1968870163
house,161220.64,200.0,Distrito Federal,19.367477,-99.222025
apartment,53687.52,45.0,Distrito Federal,23.634501,-102.552788
apartment,57955.13,65.0,Distrito Federal,19.343741,-99.069958
apartment,115910.26,68.0,Distrito Federal,19.399672,-99.141557
house,2400000.0,600.0,Distrito Federal,19.397653,-99.254791
apartment,39524.23,68.0,Quintana Roo,21.1481735445,-86.8426162004
house,126477.54,135.0,Quintana Roo,20.6843243011,-87.046354115
apartment,87374.9,107.0,Distrito Federal,19.3955696,-99.1329371
apartment,255529.44,122.0,Distrito Federal,23.634501,-102.552788
apartment,196356.39,167.0,Quintana Roo,21.110511221,-86.8538417821
apartment,75390.36,75.0,Distrito Federal,19.472481,-99.182374
house,139957.94,121.0,Distrito Federal,19.407562,-99.183858
apartment,64172.13,70.0,Distrito Federal,19.377369,-99.198052
apartment,52686.48,61.0,Distrito Federal,19.376392,-99.192439
apartment,54267.07,95.0,Distrito Federal,19.461279,-99.194061
house,41368.69,100.0,Quintana Roo,21.0863420133,-86.851773262
apartment,214000.0,118.0,Solidaridad,20.6379127,-87.0664849
apartment,252752.73,136.0,Distrito Federal,19.3864346,-99.1594925
apartment,48191.69,80.0,Distrito Federal,19.383446,-99.137643
apartment,29511.42,46.0,Distrito Federal,19.4030340128,-99.106400013
store,192305.66,500.0,Distrito Federal,19.4697962955,-99.1305010021
apartment,48407.75,95.0,Distrito Federal,19.318989,-99.094437
house,36827.85,65.0,Solidaridad,20.678071,-87.053742
house,142609.14,80.0,Distrito Federal,19.249201,-99.085577
house,160415.48,450.0,Distrito Federal,19.457564,-99.057552
apartment,369000.0,125.0,Solidaridad,20.636359,-87.063968
apartment,36757.53,68.0,Quintana Roo,21.1360054392,-86.8494343758
PH,1297695.0,99.0,Distrito Federal,19.4339975,-99.1909529
apartment,258690.63,130.0,Distrito Federal,19.324216,-99.216411
apartment,167964.51,83.0,Distrito Federal,19.305561,-99.171219
